name,lon,lat
a5025,113.13143,35.8247
a5026,113.82859,34.66949
a5027,115.84057,35.6102
a5028,113.15904,36.75859
a5029,114.47882,34.88556
a5030,115.82569,36.44687
a5031,113.37968,35.36687
a5032,115.94214,35.31403
a5033,115.00559,34.76657
a5034,113.52222,35.30353
a5035,113.12453,36.7021
a5036,113.98997,35.47521
a5037,115.57659,36.15845
a5038,114.71863,34.75879
a5039,114.92906,34.78458
a5040,114.25147,36.58273
a5041,115.20521,36.65093
a5042,113.49591,36.70651
a5043,115.43001,36.47359
a5044,114.72407,36.94919
a5045,115.97178,36.31192
a5046,115.59064,36.09191
a5047,113.38597,34.20447
a5048,114.70118,36.29847
a5049,113.15618,36.00205
a5050,115.8861,34.52951
a5051,114.47363,36.59054
a5052,115.57291,35.80397
a5053,115.25877,36.94336
a5054,113.43499,35.01783
a5055,114.04385,34.19079
a5056,114.64301,34.31783
a5057,114.57564,34.62898
a5058,115.45002,34.26991
a5059,113.79975,35.70816
a5060,115.04128,34.2248
a5061,115.4209,35.26354
a5062,114.79649,36.0936
a5063,114.97492,36.60226
a5064,115.43265,35.52752
a5065,113.29967,34.71712
a5066,115.55194,34.96379
a5067,113.74608,36.35175
a5068,115.88874,35.49219
a5069,114.62524,36.6125
a5070,115.51763,34.58746
a5071,114.57149,36.07036
a5072,113.77421,36.334
a5073,114.7922,34.22818
a5074,114.41649,34.26564
a5075,115.7073,36.03816
a5076,113.7958,36.56865
a5077,114.28883,35.67589
a5078,114.50766,35.54779
a5079,113.83639,35.0468
a5080,113.24092,34.98363
a5081,115.47023,35.28709
a5082,115.96942,35.09172
a5083,115.27913,34.89882
a5084,113.17579,34.14042
a5085,115.56334,36.85377
a5086,114.72419,34.73983
a5087,115.39024,35.92886
a5088,115.2671,36.67058
a5089,113.5376,35.48923
a5090,115.72135,35.80536
a5091,114.15321,34.2967
a5092,113.88698,35.00383
a5093,114.01307,35.7151
a5094,114.94557,34.15926
a5095,114.97034,35.83923
a5096,113.66922,35.3545
a5097,115.85929,36.184
a5098,115.764,36.98053
a5099,113.18287,35.5251
a5100,113.77673,35.28625
a5101,113.21653,34.19596
a5102,113.96232,35.50856
a5103,115.82371,34.9971
a5104,113.6362,34.56415
a5105,114.06101,36.16973
a5106,113.85305,36.96524
a5107,113.72081,35.71142
a5108,113.99979,34.54993
a5109,113.81422,36.19709
a5110,115.11311,34.7113
a5111,115.44599,34.34542
a5112,114.13198,35.09801
a5113,115.8583,34.89668
a5114,113.75469,34.27168
a5115,114.09734,36.40731
a5116,114.39959,36.45517
a5117,114.31223,34.8856
a5118,115.93264,35.58158
a5119,113.26136,36.30254
a5120,114.23513,34.66438
a5121,115.43709,35.33794
a5122,115.36811,34.2969
a5123,113.41791,34.59615
a5124,113.44506,35.14667
a5125,115.40278,36.54678
a5126,114.34494,35.97856
a5127,115.30517,34.156
a5128,114.68567,35.89688
a5129,114.1723,35.6404
a5130,114.88581,34.59983
a5131,115.1437,35.44267
a5132,115.32065,36.92968
a5133,114.77946,35.16895
a5134,114.33815,35.18417
a5135,113.5595,34.25247
a5136,114.80885,34.28788
a5137,113.12547,34.63134
a5138,113.33542,35.54539
a5139,115.10211,34.24201
a5140,115.50814,35.02185
a5141,113.55437,36.10208
a5142,115.78009,35.31824
a5143,115.18741,35.64505
a5144,114.62178,35.77069
a5145,114.97566,35.16866
a5146,113.75033,35.29825
a5147,113.34628,36.22137
a5148,113.88891,35.23057
a5149,113.62476,36.34633
a5150,115.85626,34.93777
a5151,115.35916,36.613
a5152,114.8748,34.40918
a5153,115.96754,34.87414
a5154,113.76076,36.57168
a5155,114.54447,34.73706
a5156,114.63087,35.16742
a5157,115.20074,36.60887
a5158,113.99389,34.19687
a5159,115.54532,36.39698
a5160,115.60378,36.07598
a5161,115.82565,36.46361
a5162,114.41455,36.58597
a5163,115.07906,36.46429
a5164,115.64957,34.24526
a5165,115.01104,36.10237
a5166,115.67597,34.51683
a5167,114.61165,36.41141
a5168,115.34217,34.67456
a5169,115.74243,34.45117
a5170,114.52973,34.22976
a5171,115.28614,35.98525
a5172,114.96575,35.02663
a5173,115.20651,35.2434
a5174,114.56435,36.36506
a5175,115.82105,36.19288
a5176,115.12773,34.90123
a5177,114.36626,36.33134
a5178,113.20406,36.93454
a5179,114.60495,35.66789
a5180,115.39212,35.61183
a5181,114.30981,36.13879
a5182,115.76948,35.82862
a5183,114.784,36.29452
a5184,114.52118,35.93314
a5185,113.7909,35.71109
a5186,115.71738,35.48138
a5187,113.84375,35.5572
a5188,115.09755,35.98057
a5189,114.30965,34.14907
a5190,114.98568,34.59685
a5191,114.80253,36.64882
a5192,115.37582,36.71677
a5193,113.86213,35.97506
a5194,114.46808,36.39175
a5195,115.49192,35.11943
a5196,114.93407,36.48714
a5197,113.20926,34.95012
a5198,114.04503,36.04154
a5199,114.96786,36.84128
a5200,115.76601,36.2966
a5201,113.99944,35.02874
a5202,113.2947,35.00615
a5203,113.38531,36.61386
a5204,115.96866,35.58704
a5205,113.28043,35.11241
a5206,114.67453,34.20739
a5207,114.46248,35.81339
a5208,114.93941,35.37333
a5209,115.36394,35.67612
a5210,114.17625,34.99585
a5211,114.82677,36.406
a5212,115.12851,35.32673
a5213,115.36809,36.13934
a5214,113.54354,35.46594
a5215,115.00041,36.33634
a5216,114.48802,36.06499
a5217,114.1016,35.90447
a5218,113.30093,35.83369
a5219,113.89034,34.68405
a5220,114.09329,34.48588
a5221,114.93611,36.7962
a5222,115.30902,35.32106
a5223,114.0626,34.18135
a5224,113.44226,34.65984
a5225,115.47863,36.66713
a5226,114.45573,34.88732
a5227,113.27123,35.88923
a5228,113.68942,35.04243
a5229,114.17074,36.01754
a5230,114.67781,36.93035
a5231,113.46192,36.24184
a5232,115.49734,36.23249
a5233,114.9025,34.15116
a5234,113.28191,36.55903
a5235,115.15001,35.16416
a5236,114.5482,36.36499
a5237,115.02965,34.54174
a5238,114.93962,34.4938
a5239,113.64299,34.17923
a5240,113.65203,36.64572
a5241,114.07354,35.94515
a5242,115.92199,35.08414
a5243,113.9801,34.11755
a5244,113.94014,35.73073
a5245,114.23395,35.00757
a5246,114.63824,36.55173
a5247,113.56111,34.19583
a5248,115.61612,35.10537
a5249,113.36278,36.31718
a5250,113.77103,35.40691
a5251,114.00871,36.92854
a5252,114.4318,35.78796
a5253,114.80194,34.15371
a5254,115.69193,35.22041
a5255,114.669,36.24225
a5256,114.76001,35.06171
a5257,115.5491,35.91268
a5258,115.72281,34.7583
a5259,114.53707,36.35582
a5260,115.55845,34.4622
a5261,113.57102,34.60705
a5262,113.50661,35.53622
a5263,115.97559,36.91901
a5264,113.36146,35.58569
a5265,115.97367,35.86301
a5266,115.44826,35.32983
a5267,115.69786,36.47576
a5268,113.37323,36.61757
a5269,113.21464,34.62415
a5270,114.25012,35.94669
a5271,114.93771,36.17559
a5272,113.70094,36.67499
a5273,115.67886,36.58128
a5274,115.90669,34.2662
a5275,115.93277,35.87825
a5276,113.31255,36.1051
a5277,114.09295,36.62414
a5278,114.91246,35.01017
a5279,115.97586,34.28073
a5280,113.13536,36.95691
a5281,113.55294,36.35292
a5282,114.2685,34.8876
a5283,113.59799,35.33333
a5284,113.72466,35.59159
a5285,115.74647,35.81928
a5286,115.50668,36.62084
a5287,114.42063,34.38429
a5288,115.76893,34.18308
a5289,114.7691,34.55701
a5290,114.39016,34.59269
a5291,114.21314,35.92481
a5292,113.4926,36.099
a5293,115.37394,36.9571
a5294,115.56878,34.15104
a5295,115.07847,34.44377
a5296,114.60029,35.87746
a5297,113.27585,35.77499
a5298,113.55223,34.1469
a5299,114.96672,34.86103
a5300,113.15035,36.71838
a5301,113.49661,35.64249
a5302,115.19946,35.70937
a5303,113.86411,36.23895
a5304,113.65514,34.48583
a5305,115.8554,35.59637
a5306,114.61753,34.84586
a5307,114.80741,34.16826
a5308,115.11254,35.42629
a5309,115.0278,36.58228
a5310,115.59968,34.88569
a5311,114.51321,34.28741
a5312,115.28819,35.71742
a5313,114.73548,34.32069
a5314,115.55729,35.64836
a5315,115.02947,36.11634
a5316,114.68588,34.99272
a5317,115.77218,35.44497
a5318,115.7873,36.53065
a5319,113.5499,36.06695
a5320,115.21367,34.52426
a5321,114.9737,35.67334
a5322,114.01739,35.1001
a5323,114.66317,34.41852
a5324,115.21065,34.32761
a5325,114.44883,34.94183
a5326,115.89306,35.71437
a5327,114.13128,34.14877
a5328,113.74544,34.86018
a5329,114.89052,35.50372
a5330,115.92638,36.13272
a5331,113.79564,36.23339
a5332,115.38801,35.67511
a5333,113.94635,34.20632
a5334,114.6866,36.22908
a5335,113.48946,35.78085
a5336,115.63252,34.15763
a5337,115.07558,36.20404
a5338,115.95057,35.43488
a5339,114.66418,34.46377
a5340,115.56541,35.22836
a5341,113.60866,36.35813
a5342,115.61426,34.69706
a5343,113.5014,35.38185
a5344,113.8005,34.88041
a5345,114.14369,36.30487
a5346,115.44847,36.18414
a5347,115.25299,35.68715
a5348,114.28619,35.30676
a5349,114.4254,34.8594
a5350,115.17485,35.75194
a5351,113.58614,35.3257
a5352,114.07538,35.15027
a5353,114.48561,35.97669
a5354,115.1138,36.11384
a5355,113.2683,36.96449
a5356,115.16644,36.90501
a5357,115.71257,35.6621
a5358,114.15699,34.5777
a5359,113.99589,34.15219
a5360,113.11955,35.98918
a5361,114.25485,36.93554
a5362,113.93032,35.50887
a5363,113.88,35.7056
a5364,114.76713,36.30313
a5365,113.38827,34.86415
a5366,114.60362,35.10276
a5367,115.22969,35.82346
a5368,114.84727,35.41967
a5369,114.85204,34.1141
a5370,113.37079,35.27795
a5371,114.05643,34.50195
a5372,114.12904,36.93459
a5373,113.70541,36.37668
a5374,113.64353,36.54508
a5375,114.21113,34.21996
a5376,115.55887,34.89548
a5377,115.44522,36.77971
a5378,115.94979,35.03377
a5379,115.16368,35.68835
a5380,115.29084,34.15565
a5381,113.46546,34.4069
a5382,114.921,35.36684
a5383,115.75552,36.09651
a5384,115.30704,35.63577
a5385,114.9262,35.3417
a5386,115.00722,35.27628
a5387,114.40521,34.94076
a5388,115.97002,34.23831
a5389,113.35059,35.22897
a5390,115.96433,34.4626
a5391,115.05773,34.78616
a5392,115.93729,34.48294
a5393,113.61207,34.82917
a5394,114.50702,34.4416
a5395,114.09278,35.46172
a5396,115.28795,36.2748
a5397,115.77176,36.00794
a5398,114.15633,34.65356
a5399,115.17026,35.78179
a5400,114.28771,35.03334
a5401,114.5181,36.37549
a5402,113.47427,34.17798
a5403,113.37313,34.85859
a5404,115.05196,35.12586
a5405,115.59969,34.99685
a5406,113.42385,36.51583
a5407,114.76022,36.43739
a5408,115.97493,36.71417
a5409,115.82587,35.80653
a5410,113.17555,34.93003
a5411,114.83141,35.92676
a5412,114.83126,36.3776
a5413,113.38777,36.64008
a5414,115.43205,34.2745
a5415,114.48606,36.4601
a5416,115.89153,36.57344
a5417,113.80054,34.30194
a5418,114.06616,34.42293
a5419,113.49509,35.27769
a5420,113.99183,36.44784
a5421,114.79142,35.65611
a5422,115.31816,36.79559
a5423,114.07119,35.70531
a5424,113.90009,34.88894
a5425,113.11485,34.40434
a5426,114.4628,35.21418
a5427,114.0147,35.10231
a5428,115.65357,36.77619
a5429,114.41722,36.25144
a5430,113.32942,36.14146
a5431,114.09722,36.69515
a5432,114.90052,36.85067
a5433,114.03663,35.33903
a5434,113.32177,36.10145
a5435,113.71725,35.2181
a5436,114.30148,35.90192
a5437,113.57545,35.31166
a5438,113.44783,34.75469
a5439,115.12762,36.48394
a5440,114.09789,36.00432
a5441,114.8658,35.27209
a5442,115.51996,36.50082
a5443,114.78537,34.67852
a5444,115.80938,36.74068
a5445,115.11152,35.88047
a5446,115.36177,36.57425
a5447,115.66283,35.8691
a5448,114.18778,36.54588
a5449,113.9594,34.21245
a5450,114.47214,34.46622
a5451,115.81926,35.05133
a5452,113.78622,34.20099
a5453,113.7128,36.28114
a5454,114.36257,34.68039
a5455,114.34018,34.98064
a5456,115.10086,35.63488
a5457,115.15656,34.85105
a5458,115.50571,35.16061
a5459,115.01359,36.97099
a5460,115.94547,36.62344
a5461,114.56606,35.00366
a5462,113.28661,35.12765
a5463,113.37935,34.33508
a5464,114.65431,35.72467
a5465,114.14574,36.77107
a5466,115.58149,36.3618
a5467,115.88623,35.74111
a5468,115.69786,34.71966
a5469,115.11159,35.31091
a5470,113.29576,36.61226
a5471,115.00012,35.85282
a5472,114.37286,35.7885
a5473,113.12345,34.40158
a5474,113.18055,35.19175
a5475,113.90398,35.51497
a5476,114.53669,36.60748
a5477,114.09559,35.49337
a5478,114.31339,35.85323
a5479,115.5283,35.82091
a5480,115.71439,36.69225
a5481,113.81672,34.54913
a5482,114.03708,34.84768
a5483,114.50391,36.14692
a5484,113.73786,36.11404
a5485,113.92893,34.7185
a5486,113.28868,35.41978
a5487,115.68352,35.39319
a5488,114.93417,36.40169
a5489,113.99513,34.61451
a5490,114.73237,35.83865
a5491,113.90483,34.48062
a5492,113.60343,34.56121
a5493,115.77996,36.06983
a5494,114.18189,36.27228
a5495,115.0552,36.46989
a5496,115.94923,35.64516
a5497,114.41114,36.42212
a5498,113.68686,34.30957
a5499,113.16983,34.426
a5500,115.30443,35.95065
a5501,114.6914,34.76148
a5502,113.16828,35.39663
a5503,114.16978,34.12064
a5504,115.0622,36.03464
a5505,115.36178,36.88661
a5506,114.38811,35.43477
a5507,115.50395,36.14381
a5508,115.27448,34.30975
a5509,114.41235,34.35563
a5510,115.50899,35.25277
a5511,115.40131,34.24134
a5512,113.51205,36.66079
a5513,115.24766,34.74351
a5514,115.18022,36.02025
a5515,114.43698,35.40641
a5516,115.45861,36.50494
a5517,114.88689,34.67153
a5518,113.48702,36.64907
a5519,114.90272,35.52663
a5520,113.28977,35.14683
a5521,115.51129,36.78675
a5522,113.29082,34.18603
a5523,114.83389,36.80995
a5524,113.89556,34.94059
a5525,115.79852,34.92092
a5526,113.6326,35.30689
a5527,114.38156,34.77976
a5528,114.28176,36.90529
a5529,113.20054,35.21101
a5530,113.68552,35.21113
a5531,114.41195,36.68528
a5532,115.35318,35.50445
a5533,114.8566,35.7536
a5534,115.91631,34.16965
a5535,115.98022,34.76273
a5536,113.69029,36.72282
a5537,115.6972,36.66945
a5538,114.33368,35.82382
a5539,115.39446,35.779
a5540,113.72277,35.48444
a5541,115.47758,35.67824
a5542,113.6495,36.70466
a5543,114.34079,34.76723
a5544,115.96895,34.41189
a5545,114.08266,35.79044
a5546,114.89434,34.90338
a5547,113.30372,34.79018
a5548,114.65096,35.40669
a5549,114.15981,36.83017
a5550,114.92505,36.35121
a5551,115.23399,35.69655
a5552,115.23041,36.02527
a5553,113.95423,34.78591
a5554,113.31837,35.40926
a5555,113.91387,34.4455
a5556,114.83998,34.83277
a5557,114.16882,36.11281
a5558,115.45063,35.26069
a5559,113.64537,34.39949
a5560,113.87253,35.32546
a5561,115.42623,36.94253
a5562,113.39532,34.30914
a5563,114.99193,36.49216
a5564,114.22206,36.00889
a5565,115.36979,36.68052
a5566,113.89499,36.22596
a5567,115.32672,34.57321
a5568,114.53989,34.43849
a5569,114.45902,34.77504
a5570,114.22667,35.86971
a5571,115.17958,36.47419
a5572,114.41094,36.45119
a5573,114.24765,35.98143
a5574,115.1156,36.27757
a5575,113.33673,34.97122
a5576,113.68026,34.45747
a5577,115.17918,34.70576
a5578,113.83449,35.19507
a5579,115.15075,36.02709
a5580,114.598,35.56433
a5581,115.53843,36.67437
a5582,115.44284,35.99557
a5583,114.4063,35.57642
a5584,114.45729,35.62441
a5585,113.23209,34.91331
a5586,115.82337,34.70017
a5587,115.52912,36.75052
a5588,113.46232,36.10698
a5589,115.81482,34.15978
a5590,114.80581,35.50147
a5591,114.76458,34.77586
a5592,113.8125,36.0059
a5593,115.14208,35.00115
a5594,114.70081,35.50031
a5595,113.35793,34.80828
a5596,114.65571,35.66801
a5597,114.19563,34.71747
a5598,115.82888,34.43998
a5599,115.80136,35.25697
a5600,113.84134,35.47976
a5601,115.32414,34.20749
a5602,113.23989,36.10634
a5603,114.35153,34.79701
a5604,114.83397,35.93223
a5605,115.75704,34.82881
a5606,113.82488,34.80322
a5607,115.80649,34.36878
a5608,113.23238,34.98542
a5609,113.27812,35.3797
a5610,115.12293,36.02168
a5611,113.72736,35.82828
a5612,113.63808,34.29968
a5613,113.35456,36.39828
a5614,113.11707,35.70006
a5615,115.38068,36.48545
a5616,114.61021,36.5476
a5617,115.2092,36.08207
a5618,114.88322,36.66341
a5619,115.61466,34.11339
a5620,113.71452,35.35128
a5621,114.52044,35.55845
a5622,113.43051,36.60002
a5623,113.91434,36.98616
a5624,114.93099,36.76395
a5625,115.77158,34.55004
a5626,114.42556,34.63604
a5627,113.4333,36.55633
a5628,114.43566,35.6754
a5629,115.57992,34.32244
a5630,115.72441,36.8888
a5631,115.12533,35.35309
a5632,115.90413,34.24932
a5633,113.83287,35.63222
a5634,113.45198,36.05452
a5635,115.13275,34.30403
a5636,114.67751,35.5724
a5637,114.75606,35.94289
a5638,115.14574,35.43984
a5639,113.82606,34.43151
a5640,114.05864,35.45033
a5641,113.85462,36.79093
a5642,115.53355,35.65666
a5643,115.59482,36.92973
a5644,114.86724,36.60763
a5645,113.43787,35.35451
a5646,115.03742,35.88997
a5647,115.37139,34.5877
a5648,114.3718,36.18197
a5649,113.18097,35.46472
a5650,115.58489,36.53122
a5651,114.69219,34.5613
a5652,113.35844,35.90399
a5653,114.08945,36.69183
a5654,114.78546,36.23047
a5655,114.97455,34.63126
a5656,114.56797,36.7403
a5657,115.89094,36.3066
a5658,114.82095,36.93368
a5659,113.12903,36.79143
a5660,114.83223,35.2482
a5661,114.22118,35.12883
a5662,114.43519,35.53852
a5663,114.23028,34.13731
a5664,113.87139,35.45173
a5665,114.75726,36.12861
a5666,113.56514,35.9293
a5667,114.57224,36.2258
a5668,113.76732,36.69142
a5669,114.38344,36.96548
a5670,115.98034,34.48422
a5671,115.99285,34.66012
a5672,113.67799,35.8309
a5673,113.12414,34.13125
a5674,115.98493,34.96014
a5675,113.33844,34.79895
a5676,114.91373,35.31549
a5677,113.74738,35.94548
a5678,113.50008,35.75404
a5679,113.21635,36.44608
a5680,113.58251,36.99047
a5681,114.97728,36.42536
a5682,114.55063,36.80749
a5683,115.05614,34.69401
a5684,115.99663,36.28493
a5685,115.09266,36.18527
a5686,114.30611,36.487
a5687,114.14648,36.64647
a5688,114.0315,35.27124
a5689,113.26763,34.15778
a5690,115.74879,36.27592
a5691,114.65471,36.53953
a5692,113.88264,35.10975
a5693,114.46012,35.1274
a5694,113.7477,34.39669
a5695,113.86183,35.41
a5696,114.25175,34.73629
a5697,115.594,35.26353
a5698,115.07562,35.14742
a5699,113.53834,36.23085
a5700,114.52007,35.50952
a5701,114.6095,35.51969
a5702,114.26075,35.0386
a5703,113.94149,35.64073
a5704,115.23974,34.73567
a5705,115.55932,35.78103
a5706,114.826,35.89994
a5707,114.56016,35.42463
a5708,114.13095,34.41828
a5709,115.13355,34.49173
a5710,114.57365,35.83429
a5711,114.08157,36.83789
a5712,114.69445,34.96954
a5713,114.31429,36.71492
a5714,115.22402,35.66632
a5715,115.73816,34.1644
a5716,114.84391,36.93693
a5717,115.99902,36.61742
a5718,114.76416,35.2124
a5719,113.64292,35.90122
a5720,113.21649,36.45199
a5721,114.97025,34.37262
a5722,114.45189,35.44924
a5723,114.23954,34.19048
a5724,115.26299,35.8284
a5725,113.80483,34.6526
a5726,113.8509,34.47369
a5727,115.28372,36.21334
a5728,113.31574,34.24035
a5729,114.4436,35.05079
a5730,114.46718,34.43613
a5731,115.15291,35.99921
a5732,113.57424,36.18406
a5733,114.07678,36.78566
a5734,115.15661,36.35556
a5735,114.8969,35.9319
a5736,114.87433,34.54896
a5737,115.57167,36.66207
a5738,114.57708,36.64051
a5739,114.94281,35.92957
a5740,114.86467,34.71282
a5741,115.28519,34.11826
a5742,115.31122,36.78033
a5743,115.90665,34.40234
a5744,114.47306,35.68708
a5745,115.96231,34.64556
a5746,113.49309,34.42836
a5747,114.58389,36.90331
a5748,113.89779,35.70776
a5749,114.80464,34.82005
a5750,114.30918,35.30176
a5751,115.10091,36.6136
a5752,113.58956,35.6519
a5753,114.49512,35.07246
a5754,115.83448,36.289
a5755,114.66143,35.77991
a5756,113.4977,34.54256
a5757,113.57128,34.84831
a5758,114.46229,34.38434
a5759,115.24567,35.59515
a5760,114.66828,35.27854
a5761,114.59716,35.97439
a5762,115.45858,36.23953
a5763,114.00397,35.53163
a5764,115.31734,36.73172
a5765,114.25088,35.80726
a5766,114.87308,35.94401
a5767,114.69506,36.13588
a5768,114.25375,35.67662
a5769,115.05631,36.01079
a5770,115.48116,35.23842
a5771,113.76986,34.16497
a5772,114.58517,35.65161
a5773,115.29317,36.90678
a5774,113.38344,34.51154
a5775,113.2763,35.20248
a5776,115.58982,34.467
a5777,115.78109,35.1194
a5778,114.07148,34.80021
a5779,115.6914,36.61684
a5780,115.49187,35.68071
a5781,115.96266,36.35858
a5782,114.47192,35.46686
a5783,114.80988,34.14583
a5784,114.74632,34.7071
a5785,115.19908,34.97957
a5786,115.69985,34.50124
a5787,115.891,34.63958
a5788,114.92329,35.84761
a5789,114.08462,36.85993
a5790,114.00658,34.32236
a5791,113.30785,36.44073
a5792,115.38287,35.80396
a5793,115.54095,35.74722
a5794,113.94581,36.49786
a5795,115.93082,35.33347
a5796,113.86201,34.87173
a5797,114.48945,34.5579
a5798,115.29374,36.80614
a5799,114.18515,34.45442
a5800,115.86082,34.34353
a5801,114.6134,36.2591
a5802,113.49913,34.94134
a5803,115.25939,35.04016
a5804,114.46937,36.46343
a5805,115.79858,34.83452
a5806,115.00421,35.82255
a5807,113.15452,35.02874
a5808,113.45342,34.48606
a5809,115.66159,35.61573
a5810,114.99238,35.27146
a5811,113.8643,34.69816
a5812,113.27193,36.32583
a5813,113.16154,35.25386
a5814,115.15243,34.84212
a5815,113.99865,35.00903
a5816,114.79194,35.75995
a5817,114.57785,35.89419
a5818,115.43196,36.50009
a5819,113.57036,36.06527
a5820,114.46888,35.25285
a5821,113.84977,35.65177
a5822,114.20347,36.99164
a5823,114.20355,36.55302
a5824,115.79968,35.43216
a5825,114.72045,35.41844
a5826,113.88803,35.37981
a5827,115.36568,36.2256
a5828,115.13538,35.32999
a5829,114.13347,36.83186
a5830,113.78505,36.32795
a5831,114.59291,36.58051
a5832,114.6693,36.91357
a5833,114.3055,35.85632
a5834,115.96332,36.9243
a5835,114.84206,34.51132
a5836,114.08809,35.47837
a5837,115.59244,36.1126
a5838,113.38,36.09617
a5839,114.8457,35.2995
a5840,115.78486,36.78054
a5841,115.72734,35.54029
a5842,113.15058,35.39245
a5843,114.11115,35.88785
a5844,114.71543,36.5145
a5845,115.22159,36.95776
a5846,114.76733,34.3827
a5847,115.62256,34.43318
a5848,114.47081,34.70411
a5849,114.52548,35.99431
a5850,114.98707,34.548
a5851,115.06404,36.37285
a5852,113.98731,35.32603
a5853,115.84879,34.17319
a5854,114.18136,34.55325
a5855,114.13717,35.96097
a5856,113.5725,34.47597
a5857,114.09524,34.2513
a5858,113.80035,35.54505
a5859,114.95675,35.7526
a5860,113.1799,36.65254
a5861,115.63012,36.48135
a5862,115.92487,34.64894
a5863,115.81162,36.21473
a5864,114.90164,35.74883
a5865,113.93882,36.49591
a5866,114.80196,36.59552
a5867,113.66416,35.13854
a5868,115.7141,36.67153
a5869,115.0296,34.19145
a5870,114.81697,34.51629
a5871,115.98845,36.34679
a5872,113.47694,35.79036
a5873,115.68573,36.42148
a5874,114.26104,35.03311
a5875,114.45039,36.97855
a5876,115.82791,36.92469
a5877,115.09963,36.40441
a5878,115.13201,35.97894
a5879,115.14665,35.1752
a5880,115.77408,36.71772
a5881,113.64193,35.86097
a5882,114.39962,36.4042
a5883,114.25626,35.13489
a5884,114.26837,34.45129
a5885,114.20976,36.62784
a5886,114.83468,34.37032
a5887,115.28375,34.87117
a5888,114.1322,34.26285
a5889,113.47025,34.4137
a5890,113.46689,35.24446
a5891,114.97373,36.94796
a5892,114.76456,36.16164
a5893,114.76991,34.12093
a5894,114.12002,34.58732
a5895,113.94066,34.2152
a5896,113.37134,35.28693
a5897,114.37274,34.70856
a5898,114.79098,35.31371
a5899,115.14148,36.97687
a5900,114.70493,36.20338
a5901,113.26308,35.58669
a5902,115.32365,34.42037
a5903,114.70418,36.55494
a5904,114.56068,36.79216
a5905,113.39185,34.18634
a5906,115.38862,34.36208
a5907,114.79919,36.1543
a5908,115.49339,35.275
a5909,115.527,36.69303
a5910,114.21313,34.25081
a5911,113.99236,36.61563
a5912,115.85775,34.29454
a5913,115.96513,36.49762
a5914,114.91821,36.99406
a5915,115.12216,34.8251
a5916,113.7021,36.55962
a5917,115.74157,35.2814
a5918,113.32627,36.52072
a5919,115.95806,35.72726
a5920,114.36382,34.83241
a5921,114.8167,34.87621
a5922,115.6355,35.75966
a5923,113.51121,35.83306
a5924,114.89673,34.43981
a5925,114.89199,35.25538
a5926,115.92507,35.82047
a5927,114.82103,35.65086
a5928,114.02988,34.34772
a5929,114.44915,34.98592
a5930,115.40625,35.62834
a5931,114.34787,34.28605
a5932,115.57124,35.60398
a5933,113.77885,34.25449
a5934,113.63857,36.54974
a5935,113.95936,35.49402
a5936,113.96163,35.38246
a5937,115.7417,36.54029
a5938,114.65055,36.44961
a5939,115.43617,36.75015
a5940,115.55511,35.73821
a5941,113.91015,34.9267
a5942,113.78513,35.6735
a5943,114.5069,36.30675
a5944,113.65813,35.79753
a5945,114.08981,34.66863
a5946,113.37261,36.77341
a5947,114.24514,36.90232
a5948,114.41574,35.51472
a5949,114.94419,35.00049
a5950,114.00449,35.35007
a5951,115.59174,35.02387
a5952,114.84285,35.44399
a5953,115.66072,36.45668
a5954,114.26743,36.50294
a5955,113.48379,36.28712
a5956,113.94748,35.61088
a5957,114.3858,36.71799
a5958,113.65162,34.497
a5959,113.50119,36.11778
a5960,113.42325,36.78671
a5961,114.89656,35.92195
a5962,114.36608,35.84255
a5963,113.29206,35.25403
a5964,113.68654,35.90397
a5965,113.89321,36.48115
a5966,114.31169,35.25075
a5967,114.76689,35.48268
a5968,113.72149,35.02845
a5969,114.90004,36.42408
a5970,114.51861,36.87465
a5971,114.27862,36.78335
a5972,115.23466,35.74527
a5973,113.57417,35.00511
a5974,113.41944,34.58338
a5975,114.18552,36.70387
a5976,114.83223,36.04654
a5977,115.44028,36.66804
a5978,115.95869,36.5448
a5979,113.42432,35.35933
a5980,115.26904,36.60973
a5981,113.50753,34.74732
a5982,114.25602,34.84598
a5983,114.68341,36.26521
a5984,113.7819,35.42838
a5985,115.43908,35.83126
a5986,113.99922,36.76815
a5987,113.18989,35.97722
a5988,115.79088,36.68497
a5989,114.7489,34.36341
a5990,114.83914,36.00565
a5991,115.72873,36.26145
a5992,114.18394,34.88357
a5993,113.63679,36.06204
a5994,113.23059,34.87003
a5995,114.52024,35.39336
a5996,113.50234,35.83348
a5997,114.71841,36.99234
a5998,115.43373,35.68541
a5999,114.92454,36.74409
a6000,114.02541,36.21608
a6001,115.70347,36.21484
a6002,115.44453,35.06138
a6003,115.6418,35.74655
a6004,113.14558,34.78333
a6005,113.93804,35.24824
a6006,113.98619,36.28063
a6007,115.51995,35.42826
a6008,113.2732,35.08426
a6009,113.9058,34.98847
a6010,114.7918,34.68931
a6011,113.64956,35.68551
a6012,114.53394,35.89119
a6013,115.56809,34.90187
a6014,113.81151,35.03213
a6015,114.74703,34.13857
a6016,114.33539,35.49856
a6017,115.9392,36.91565
a6018,115.36912,35.74894
a6019,114.24414,36.87353
a6020,114.07533,35.2233
a6021,115.1064,35.80709
a6022,114.28588,35.62717
a6023,113.67273,35.67484
a6024,113.38344,36.90502
a6025,115.11583,34.71855
